Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:07:05,75,0.0,00:00,,1351,,3128.70,30.0,,
,00:07:06,75,0.0,00:00,,1351,,3128.70,30.0,,
,00:07:07,76,0.0,00:00,,1351,,3128.70,30.0,,
,00:07:08,76,0.0,00:00,,1351,,3128.70,29.9,,
,00:07:09,76,0.0,00:00,,1351,,3128.70,29.9,,
,00:07:10,76,0.0,00:00,,1351,,3128.70,30.0,,
,00:07:11,76,0.0,00:00,,1351,,3128.70,29.9,,
,00:07:12,75,1.5,39:44,,1351,,3128.70,30.0,,
,00:07:13,75,3.7,16:26,,1351,,3128.70,30.0,,
,00:07:14,75,7.2,08:21,,1351,,3128.70,29.9,,
,00:07:15,76,11.6,05:11,,1351,,3128.70,29.9,,
,00:07:16,77,15.1,03:59,,1351,,3128.70,30.0,,
,00:07:17,77,19.2,03:08,,1351,,3128.80,30.0,,
,00:07:18,78,23.5,02:33,,1351,,3134.70,30.0,,
,00:07:19,79,27.8,02:10,,1351,,3144.50,30.1,,
,00:07:20,80,31.5,01:54,,1351,,3155.90,29.9,,
,00:07:21,80,34.6,01:44,,1351,,3168.80,29.9,,
,00:07:22,80,37.6,01:36,,1351,,3182.90,30.0,,
,00:07:23,80,40.2,01:30,,1351,,3198.30,30.0,,
,00:07:24,80,42.5,01:25,,1351,,3214.00,29.9,,
,00:07:25,80,44.4,01:21,,1351,,3229.90,30.0,,
,00:07:26,80,46.4,01:18,,1351,,3247.60,29.9,,
,00:07:27,80,46.9,01:17,,1351,,3263.10,30.0,,
,00:07:28,80,47.6,01:16,,1351,,3280.80,29.9,,
,00:07:29,80,48.5,01:14,,1351,,3297.80,30.0,,
,00:07:30,79,49.5,01:13,,1351,,3315.20,30.1,,
,00:07:31,79,50.5,01:11,,1351,,3333.10,29.9,,
,00:07:32,79,51.6,01:10,,1354,,3351.40,30.0,,
,00:07:33,79,52.7,01:08,,1354,,3369.50,29.9,,
,00:07:34,78,53.8,01:07,,1355,,3388.00,30.0,,
,00:07:35,78,54.9,01:06,,1355,,3404.90,29.9,,
,00:07:36,78,55.9,01:04,,1355,,3424.50,29.9,,
,00:07:37,78,56.9,01:03,,1355,,3441.30,29.9,,
,00:07:38,78,58.4,01:02,,1356,,3459.10,29.9,,
,00:07:39,79,59.4,01:01,,1356,,3477.20,30.1,,
,00:07:40,80,60.1,01:00,,1357,,3494.60,30.0,,
,00:07:41,81,60.5,01:00,,1357,,3510.20,29.9,,
,00:07:42,81,60.6,00:59,,1358,,3529.00,29.9,,
,00:07:43,81,60.4,01:00,,1358,,3543.80,29.9,,
,00:07:44,82,60.1,01:00,,1358,,3560.20,29.9,,
,00:07:45,82,59.7,01:00,,1358,,3577.50,29.9,,
,00:07:46,82,59.3,01:01,,1358,,3591.50,30.0,,
,00:07:47,82,59.0,01:01,,1358,,3609.30,30.1,,
,00:07:48,82,58.8,01:01,,1358,,3625.10,29.9,,
,00:07:49,83,58.6,01:01,,1358,,3639.20,30.0,,
,00:07:50,83,58.4,01:02,,1362,,3656.50,29.9,,
,00:07:51,83,58.1,01:02,,1362,,3669.80,29.9,,
,00:07:52,83,57.4,01:03,,1363,,3686.60,29.9,,
,00:07:53,83,56.5,01:04,,1363,,3701.70,30.0,,
,00:07:54,83,55.3,01:05,,1364,,3714.20,30.0,,
,00:07:55,83,53.8,01:07,,1364,,3729.40,30.0,,
,00:07:56,82,52.0,01:09,,1365,,3740.30,29.9,,
,00:07:57,82,50.0,01:12,,1365,,3752.40,29.9,,
,00:07:58,81,47.5,01:16,,1366,,3765.10,29.9,,
,00:07:59,80,44.2,01:21,,1366,,3775.00,30.0,,
,00:08:00,80,40.3,01:29,,1367,,3783.90,29.9,,
,00:08:01,79,35.7,01:41,,1367,,3789.50,30.0,,
,00:08:02,79,25.8,02:20,,1367,,3792.60,30.0,,
,00:08:03,79,19.2,03:08,,1367,,3793.30,29.9,,
,00:08:04,79,15.0,04:00,,1369,,3793.30,30.0,,
,00:08:05,79,12.1,04:57,,1369,,3793.30,30.0,,
,00:08:06,79,10.6,05:39,,1369,,3793.30,30.0,,
,00:08:07,79,10.1,05:55,,1369,,3793.30,29.9,,
,00:08:08,79,10.2,05:53,,1369,,3793.30,30.0,,
,00:08:09,79,10.4,05:45,,1369,,3793.30,30.0,,
,00:08:10,79,10.8,05:33,,1370,,3793.30,29.9,,
,00:08:11,79,11.2,05:21,,1370,,3793.30,30.1,,
,00:08:12,79,11.6,05:10,,1370,,3795.90,30.0,,
,00:08:13,78,11.8,05:06,,1370,,3799.50,29.9,,
,00:08:14,78,11.8,05:06,,1370,,3802.90,29.9,,
,00:08:15,78,11.8,05:05,,1370,,3806.30,30.0,,
,00:08:16,78,11.8,05:06,,1371,,3810.10,30.0,,
,00:08:17,77,11.8,05:05,,1371,,3813.50,30.0,,
,00:08:18,77,12.0,05:00,,1371,,3817.10,30.0,,
,00:08:19,77,12.4,04:50,,1371,,3820.40,30.0,,
,00:08:20,77,12.7,04:44,,1371,,3824.10,30.1,,
,00:08:21,77,15.2,03:57,,1371,,3828.30,29.9,,
,00:08:22,77,16.9,03:34,,1371,,3833.10,30.0,,
,00:08:23,77,17.2,03:30,,1371,,3838.20,29.9,,
,00:08:24,77,19.0,03:10,,1371,,3843.40,29.9,,
,00:08:25,77,19.7,03:03,,1371,,3849.30,29.9,,
,00:08:26,78,22.1,02:43,,1371,,3855.80,30.0,,
,00:08:27,79,22.5,02:40,,1371,,3863.80,30.1,,
,00:08:28,80,23.2,02:36,,1372,,3871.40,29.9,,
,00:08:29,81,23.8,02:31,,1372,,3879.70,29.9,,
,00:08:30,82,24.4,02:27,,1372,,3887.90,30.1,,
,00:08:31,83,25.0,02:24,,1372,,3896.00,29.9,,
,00:08:32,83,25.2,02:23,,1373,,3904.00,30.1,,
,00:08:33,83,25.2,02:23,,1373,,3912.30,30.0,,
,00:08:34,83,25.2,02:23,,1374,,3919.60,29.9,,
,00:08:35,83,25.5,02:21,,1374,,3927.30,29.9,,
,00:08:36,83,25.7,02:20,,1374,,3934.00,30.1,,
,00:08:37,83,25.9,02:19,,1374,,3940.80,29.9,,
,00:08:38,82,26.5,02:16,,1375,,3947.70,30.0,,
,00:08:39,82,27.2,02:12,,1375,,3955.20,30.0,,
,00:08:40,80,27.8,02:10,,1375,,3963.20,30.0,,
,00:08:41,79,28.2,02:08,,1375,,3972.60,30.0,,
,00:08:42,77,28.6,02:06,,1376,,3981.00,30.1,,
,00:08:43,76,28.7,02:05,,1376,,3989.40,29.9,,
,00:08:44,76,28.0,02:08,,1376,,3998.40,30.0,,
,00:08:45,76,24.5,02:27,,1376,,4006.40,30.0,,
,00:08:46,77,20.5,02:56,,1376,,4012.40,30.0,,
,00:08:47,78,16.0,03:46,,1376,,4015.20,30.0,,
,00:08:48,79,11.2,05:21,,1376,,4017.30,30.0,,
,00:08:49,79,7.2,08:20,,1376,,4017.50,29.9,,
,00:08:50,79,0.0,00:00,,1376,,4017.50,30.0,,
,00:08:51,79,0.0,00:00,,1376,,4017.50,30.0,,
,00:08:52,80,0.0,00:00,,1376,,4017.50,30.0,,
,00:08:53,80,1.8,33:09,,1376,,4017.50,30.0,,
,00:08:54,79,4.6,13:03,,1376,,4017.50,30.0,,
,00:08:55,78,9.2,06:33,,1376,,4017.50,30.0,,
,00:08:56,77,13.7,04:23,,1376,,4017.50,29.9,,
,00:08:57,77,16.3,03:42,,1376,,4018.10,30.1,,
,00:08:58,77,17.9,03:21,,1376,,4018.80,30.1,,
,00:08:59,77,18.4,03:16,,1376,,4020.20,30.0,,
,00:09:00,78,18.1,03:19,,1376,,4025.90,30.0,,
,00:09:01,78,17.6,03:25,,1376,,4032.40,29.9,,
,00:09:02,78,17.3,03:28,,1376,,4038.90,30.0,,
,00:09:03,78,17.2,03:29,,1376,,4045.60,30.1,,
,00:09:04,78,17.2,03:29,,1376,,4045.60,30.0,,
,00:09:05,79,17.2,03:29,,1376,,4045.70,30.0,,
,00:09:06,78,17.2,03:29,,1375,,4045.70,30.0,,
,00:09:07,78,17.2,03:29,,1375,,4045.70,30.1,,
,00:09:08,77,17.2,03:29,,1375,,4045.70,30.1,,
,00:09:09,77,17.8,03:22,,1375,,4045.70,30.1,,
,00:09:10,77,18.9,03:10,,1375,,4053.80,30.1,,
,00:09:11,77,20.6,02:55,,1375,,4080.48,30.0,,
,00:09:12,77,22.0,02:43,,1374,,4098.10,30.0,,
,00:09:13,77,23.5,02:33,,1374,,4108.50,29.9,,
,00:09:14,78,24.9,02:25,,1374,,4120.70,30.1,,
,00:09:15,78,26.3,02:17,,1374,,4136.40,30.1,,
,00:09:16,79,27.5,02:11,,1373,,4149.10,30.1,,
,00:09:17,80,28.7,02:05,,1373,,4160.40,30.1,,
,00:09:18,80,30.6,01:58,,1373,,4170.60,30.1,,
,00:09:19,81,32.4,01:51,,1373,,4184.70,30.1,,
,00:09:20,81,34.0,01:46,,1373,,4185.10,30.0,,
,00:09:21,80,35.6,01:41,,1373,,4190.60,30.1,,
,00:09:22,80,36.9,01:38,,1372,,4202.40,30.1,,
,00:09:23,80,37.7,01:35,,1372,,4214.50,30.1,,
,00:09:24,80,37.6,01:36,,1372,,4229.10,30.0,,
,00:09:25,79,36.5,01:39,,1372,,4239.80,30.1,,
,00:09:26,79,34.4,01:45,,1371,,4249.10,30.1,,
,00:09:27,79,31.3,01:55,,1371,,4258.70,30.0,,
,00:09:28,79,28.2,02:08,,1371,,4264.00,30.0,,
,00:09:29,79,25.2,02:23,,1371,,4269.60,30.0,,
,00:09:30,80,22.7,02:39,,1370,,4272.30,30.1,,
,00:09:31,80,21.0,02:51,,1370,,4275.40,30.0,,
,00:09:32,81,19.6,03:03,,1369,,4278.40,29.9,,
,00:09:33,81,19.1,03:08,,1369,,4278.40,30.1,,
,00:09:34,81,18.9,03:11,,1369,,4280.10,30.1,,
,00:09:35,82,18.8,03:12,,1369,,4284.80,30.0,,
,00:09:36,82,18.7,03:13,,1368,,4289.20,30.1,,
,00:09:37,82,18.5,03:15,,1368,,4294.90,30.1,,
,00:09:38,82,18.2,03:18,,1368,,4300.90,30.1,,
,00:09:39,82,17.8,03:22,,1368,,4305.20,30.0,,
,00:09:40,82,17.5,03:25,,1368,,4310.70,30.1,,
,00:09:41,82,17.3,03:28,,1368,,4314.20,30.1,,
,00:09:42,82,17.1,03:30,,1369,,4318.50,30.1,,
,00:09:43,82,17.0,03:32,,1369,,4322.00,30.1,,
,00:09:44,82,16.8,03:35,,1369,,4324.50,30.1,,
,00:09:45,82,16.6,03:37,,1369,,4328.00,30.1,,
,00:09:46,82,14.9,04:02,,1369,,4330.30,30.1,,
,00:09:47,82,13.6,04:24,,1369,,4331.80,30.0,,
,00:09:48,82,12.9,04:40,,1369,,4333.70,30.1,,
,00:09:49,83,12.1,04:57,,1369,,4335.50,30.1,,
,00:09:50,83,10.6,05:41,,1372,,4337.60,30.1,,
,00:09:51,83,9.0,06:39,,1372,,4338.90,30.1,,
,00:09:52,84,7.5,07:59,,1372,,4340.30,30.0,,
,00:09:53,84,5.9,10:09,,1372,,4340.60,30.1,,
,00:09:54,85,0.0,00:00,,1372,,4340.60,30.1,,
,00:09:55,85,0.0,00:00,,1372,,4340.60,30.1,,
,00:09:56,86,1.2,51:43,,1372,,4340.60,30.1,,
,00:09:57,86,2.4,25:13,,1372,,4340.60,30.0,,
,00:09:58,86,3.7,16:26,,1373,,4340.60,30.1,,
,00:09:59,86,5.1,11:50,,1373,,4340.60,30.0,,
,00:10:00,86,5.8,10:17,,1373,,4340.60,30.1,,
,00:10:01,86,6.5,09:11,,1373,,4340.60,29.9,,
,00:10:02,86,7.0,08:32,,1373,,4340.60,30.1,,
,00:10:03,86,7.1,08:26,,1373,,4343.40,30.0,,
,00:10:04,86,7.0,08:35,,1373,,4346.50,30.1,,
,00:10:05,86,6.4,09:23,,1373,,4349.80,30.0,,
,00:10:06,86,5.5,10:57,,1373,,4352.80,30.0,,
,00:10:07,86,4.4,13:38,,1373,,4354.70,30.1,,
,00:10:08,86,3.7,16:10,,1373,,4355.70,30.0,,
,00:10:09,86,3.6,16:34,,1373,,4356.50,30.1,,
,00:10:10,86,4.2,14:27,,1373,,4357.70,30.0,,
,00:10:11,87,4.3,14:07,,1373,,4359.20,30.1,,
,00:10:12,87,4.5,13:27,,1373,,4360.20,30.0,,
,00:10:13,87,4.8,12:38,,1373,,4361.50,30.1,,
,00:10:14,86,5.1,11:51,,1373,,4362.90,30.1,,
,00:10:15,85,5.3,11:15,,1373,,4364.90,30.1,,
,00:10:16,84,5.6,10:46,,1373,,4367.90,30.0,,
,00:10:17,84,5.8,10:21,,1373,,4371.10,30.0,,
,00:10:18,83,6.0,09:57,,1373,,4374.40,30.1,,
,00:10:19,82,6.3,09:29,,1373,,4376.90,30.2,,
,00:10:20,82,6.7,08:55,,1373,,4379.60,30.1,,
,00:10:21,82,7.4,08:06,,1373,,4383.10,30.1,,
,00:10:22,81,11.8,05:04,,1373,,4387.10,30.1,,
,00:10:23,81,13.2,04:33,,1373,,4391.90,30.1,,
,00:10:24,80,14.1,04:16,,1374,,4396.30,30.1,,
,00:10:25,80,14.3,04:12,,1374,,4400.50,30.2,,
,00:10:26,80,14.7,04:05,,1374,,4405.40,30.1,,
,00:10:27,80,14.8,04:04,,1374,,4410.30,30.1,,
,00:10:28,80,14.6,04:06,,1375,,4415.40,30.1,,
,00:10:29,80,14.1,04:15,,1375,,4420.20,30.1,,
,00:10:30,80,13.8,04:21,,1375,,4424.00,30.0,,
,00:10:31,80,13.9,04:18,,1375,,4427.30,30.1,,
,00:10:32,80,13.9,04:19,,1376,,4431.10,30.0,,
,00:10:33,80,13.9,04:20,,1376,,4435.50,30.1,,
,00:10:34,80,13.8,04:20,,1376,,4439.10,30.2,,
,00:10:35,80,13.6,04:25,,1376,,4442.40,30.1,,
,00:10:36,81,13.2,04:32,,1376,,4445.20,30.1,,
,00:10:37,81,11.0,05:27,,1376,,4448.40,30.1,,
,00:10:38,81,10.9,05:31,,1376,,4450.20,30.2,,
,00:10:39,81,10.7,05:36,,1376,,4453.50,30.1,,
,00:10:40,80,10.2,05:53,,1378,,4455.90,30.1,,
,00:10:41,80,9.9,06:05,,1378,,4457.90,30.1,,
,00:10:42,80,9.5,06:19,,1378,,4459.40,30.0,,
,00:10:43,79,9.4,06:22,,1378,,4461.30,30.1,,
,00:10:44,79,9.5,06:17,,1378,,4463.40,30.1,,
,00:10:45,79,9.7,06:10,,1378,,4466.10,30.0,,
,00:10:46,79,10.0,05:59,,1378,,4468.80,30.1,,
,00:10:47,79,10.5,05:44,,1378,,4472.30,30.1,,
,00:10:48,79,11.0,05:28,,1379,,4475.40,30.1,,
,00:10:49,80,11.6,05:09,,1379,,4480.00,30.0,,
,00:10:50,80,16.1,03:44,,1379,,4485.20,30.1,,
,00:10:51,80,16.3,03:41,,1379,,4491.20,30.1,,
,00:10:52,80,16.5,03:38,,1380,,4496.70,30.1,,
